match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,match_key
783,1923-01-01,Guatemala,Mexico,2.0,3.0,Friendly,Guatemala City,Guatemala,False,1923-01-01|Guatemala|Mexico|Friendly|2.0|3.0|Guatemala City
785,1923-01-04,Guatemala,Mexico,3.0,1.0,Friendly,Guatemala City,Guatemala,False,1923-01-04|Guatemala|Mexico|Friendly|3.0|1.0|Guatemala City
786,1923-01-07,Guatemala,Mexico,1.0,4.0,Friendly,Guatemala City,Guatemala,False,1923-01-07|Guatemala|Mexico|Friendly|1.0|4.0|Guatemala City
873,1923-12-09,Mexico,Guatemala,2.0,1.0,Friendly,Mexico City,Mexico,False,1923-12-09|Mexico|Guatemala|Friendly|2.0|1.0|Mexico City
874,1923-12-12,Mexico,Guatemala,2.0,0.0,Friendly,Mexico City,Mexico,False,1923-12-12|Mexico|Guatemala|Friendly|2.0|0.0|Mexico City
875,1923-12-16,Mexico,Guatemala,3.0,3.0,Friendly,Mexico City,Mexico,False,1923-12-16|Mexico|Guatemala|Friendly|3.0|3.0|Mexico City
1285,1928-05-30,Spain,Mexico,7.0,1.0,Olympic Games,Amsterdam,Netherlands,True,1928-05-30|Spain|Mexico|Olympic Games|7.0|1.0|Amsterdam
1294,1928-06-05,Chile,Mexico,3.0,1.0,Olympic Games,Arnhem,Netherlands,True,1928-06-05|Chile|Mexico|Olympic Games|3.0|1.0|Arnhem
1492,1930-07-13,France,Mexico,4.0,1.0,FIFA World Cup,Montevideo,Uruguay,True,1930-07-13|France|Mexico|FIFA World Cup|4.0|1.0|Montevideo
1496,1930-07-16,Chile,Mexico,3.0,0.0,FIFA World Cup,Montevideo,Uruguay,True,1930-07-16|Chile|Mexico|FIFA World Cup|3.0|0.0|Montevideo
1501,1930-07-19,Argentina,Mexico,6.0,3.0,FIFA World Cup,Montevideo,Uruguay,True,1930-07-19|Argentina|Mexico|FIFA World Cup|6.0|3.0|Montevideo
1838,1934-03-04,Mexico,Cuba,3.0,2.0,FIFA World Cup qualification,Mexico City,Mexico,False,1934-03-04|Mexico|Cuba|FIFA World Cup qualification|3.0|2.0|Mexico City
1841,1934-03-11,Mexico,Cuba,5.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1934-03-11|Mexico|Cuba|FIFA World Cup qualification|5.0|0.0|Mexico City
1847,1934-03-18,Mexico,Cuba,4.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1934-03-18|Mexico|Cuba|FIFA World Cup qualification|4.0|1.0|Mexico City
1877,1934-05-24,Mexico,United States,2.0,4.0,FIFA World Cup qualification,Rome,Italy,True,1934-05-24|Mexico|United States|FIFA World Cup qualification|2.0|4.0|Rome
1964,1935-03-27,El Salvador,Mexico,1.0,8.0,Central American and Caribbean Games,San Salvador,El Salvador,False,1935-03-27|El Salvador|Mexico|Central American and Caribbean Games|1.0|8.0|San Salvador
1967,1935-03-28,Mexico,Guatemala,5.0,1.0,Central American and Caribbean Games,San Salvador,El Salvador,True,1935-03-28|Mexico|Guatemala|Central American and Caribbean Games|5.0|1.0|San Salvador
1968,1935-03-30,Mexico,Cuba,6.0,1.0,Central American and Caribbean Games,San Salvador,El Salvador,True,1935-03-30|Mexico|Cuba|Central American and Caribbean Games|6.0|1.0|San Salvador
1973,1935-04-01,Mexico,Honduras,8.0,2.0,Central American and Caribbean Games,San Salvador,El Salvador,True,1935-04-01|Mexico|Honduras|Central American and Caribbean Games|8.0|2.0|San Salvador
1974,1935-04-02,Mexico,Costa Rica,2.0,0.0,Central American and Caribbean Games,San Salvador,El Salvador,True,1935-04-02|Mexico|Costa Rica|Central American and Caribbean Games|2.0|0.0|San Salvador
2226,1937-09-12,Mexico,United States,7.0,2.0,Friendly,Mexico City,Mexico,False,1937-09-12|Mexico|United States|Friendly|7.0|2.0|Mexico City
2231,1937-09-19,Mexico,United States,7.0,3.0,Friendly,Mexico City,Mexico,False,1937-09-19|Mexico|United States|Friendly|7.0|3.0|Mexico City
2260,1937-11-28,Mexico,Basque Country,1.0,4.0,Friendly,Mexico City,Mexico,False,1937-11-28|Mexico|Basque Country|Friendly|1.0|4.0|Mexico City
2263,1937-12-05,Mexico,Basque Country,1.0,2.0,Friendly,Mexico City,Mexico,False,1937-12-05|Mexico|Basque Country|Friendly|1.0|2.0|Mexico City
2265,1937-12-12,Mexico,Basque Country,0.0,4.0,Friendly,Mexico City,Mexico,False,1937-12-12|Mexico|Basque Country|Friendly|0.0|4.0|Mexico City
2268,1938-01-09,Mexico,Basque Country,3.0,1.0,Friendly,Mexico City,Mexico,False,1938-01-09|Mexico|Basque Country|Friendly|3.0|1.0|Mexico City
2276,1938-02-10,Mexico,Colombia,3.0,1.0,Central American and Caribbean Games,Panama City,Panama,True,1938-02-10|Mexico|Colombia|Central American and Caribbean Games|3.0|1.0|Panama City
2280,1938-02-14,Mexico,Venezuela,1.0,0.0,Central American and Caribbean Games,Panama City,Panama,True,1938-02-14|Mexico|Venezuela|Central American and Caribbean Games|1.0|0.0|Panama City
2284,1938-02-18,Mexico,El Salvador,6.0,0.0,Central American and Caribbean Games,Panama City,Panama,True,1938-02-18|Mexico|El Salvador|Central American and Caribbean Games|6.0|0.0|Panama City
2286,1938-02-20,Panama,Mexico,2.0,2.0,Central American and Caribbean Games,Panama City,Panama,False,1938-02-20|Panama|Mexico|Central American and Caribbean Games|2.0|2.0|Panama City
2289,1938-02-22,Mexico,Costa Rica,2.0,1.0,Central American and Caribbean Games,Panama City,Panama,True,1938-02-22|Mexico|Costa Rica|Central American and Caribbean Games|2.0|1.0|Panama City
2403,1938-10-16,Mexico,Basque Country,8.0,4.0,Friendly,Mexico City,Mexico,False,1938-10-16|Mexico|Basque Country|Friendly|8.0|4.0|Mexico City
2407,1938-10-23,Mexico,Basque Country,2.0,6.0,Friendly,Mexico City,Mexico,False,1938-10-23|Mexico|Basque Country|Friendly|2.0|6.0|Mexico City
2408,1938-10-30,Mexico,Basque Country,1.0,3.0,Friendly,Mexico City,Mexico,False,1938-10-30|Mexico|Basque Country|Friendly|1.0|3.0|Mexico City
2975,1947-07-13,Mexico,United States,5.0,0.0,NAFC Championship,Havana,Cuba,True,1947-07-13|Mexico|United States|NAFC Championship|5.0|0.0|Havana
2976,1947-07-17,Cuba,Mexico,1.0,3.0,NAFC Championship,Havana,Cuba,False,1947-07-17|Cuba|Mexico|NAFC Championship|1.0|3.0|Havana
3285,1949-09-04,Mexico,United States,6.0,0.0,NAFC Championship,Mexico City,Mexico,False,1949-09-04|Mexico|United States|NAFC Championship|6.0|0.0|Mexico City
3288,1949-09-11,Mexico,Cuba,2.0,0.0,NAFC Championship,Mexico City,Mexico,False,1949-09-11|Mexico|Cuba|NAFC Championship|2.0|0.0|Mexico City
3293,1949-09-18,Mexico,United States,6.0,2.0,FIFA World Cup qualification,Mexico City,Mexico,False,1949-09-18|Mexico|United States|FIFA World Cup qualification|6.0|2.0|Mexico City
3297,1949-09-25,Mexico,Cuba,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1949-09-25|Mexico|Cuba|FIFA World Cup qualification|3.0|0.0|Mexico City
3392,1950-06-24,Brazil,Mexico,4.0,0.0,FIFA World Cup,Rio de Janeiro,Brazil,False,1950-06-24|Brazil|Mexico|FIFA World Cup|4.0|0.0|Rio de Janeiro
3400,1950-06-28,Mexico,Yugoslavia,1.0,4.0,FIFA World Cup,Porto Alegre,Brazil,True,1950-06-28|Mexico|Yugoslavia|FIFA World Cup|1.0|4.0|Porto Alegre
3410,1950-07-02,Mexico,Switzerland,1.0,2.0,FIFA World Cup,Porto Alegre,Brazil,True,1950-07-02|Mexico|Switzerland|FIFA World Cup|1.0|2.0|Porto Alegre
3593,1952-03-23,Mexico,Uruguay,1.0,3.0,Pan American Championship,Santiago,Chile,True,1952-03-23|Mexico|Uruguay|Pan American Championship|1.0|3.0|Santiago
3596,1952-03-26,Chile,Mexico,4.0,0.0,Pan American Championship,Santiago,Chile,False,1952-03-26|Chile|Mexico|Pan American Championship|4.0|0.0|Santiago
3604,1952-04-06,Brazil,Mexico,2.0,0.0,Pan American Championship,Santiago,Chile,True,1952-04-06|Brazil|Mexico|Pan American Championship|2.0|0.0|Santiago
3607,1952-04-10,Mexico,Panama,4.0,2.0,Pan American Championship,Santiago,Chile,True,1952-04-10|Mexico|Panama|Pan American Championship|4.0|2.0|Santiago
3614,1952-04-20,Mexico,Peru,0.0,3.0,Pan American Championship,Santiago,Chile,True,1952-04-20|Mexico|Peru|Pan American Championship|0.0|3.0|Santiago
3797,1953-07-19,Mexico,Haiti,8.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1953-07-19|Mexico|Haiti|FIFA World Cup qualification|8.0|0.0|Mexico City
3876,1953-12-27,Haiti,Mexico,0.0,4.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1953-12-27|Haiti|Mexico|FIFA World Cup qualification|0.0|4.0|Port-au-Prince
3878,1954-01-10,Mexico,United States,4.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1954-01-10|Mexico|United States|FIFA World Cup qualification|4.0|0.0|Mexico City
3879,1954-01-14,Mexico,United States,3.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1954-01-14|Mexico|United States|FIFA World Cup qualification|3.0|1.0|Mexico City
3958,1954-06-16,Brazil,Mexico,5.0,0.0,FIFA World Cup,Geneva,Switzerland,True,1954-06-16|Brazil|Mexico|FIFA World Cup|5.0|0.0|Geneva
3967,1954-06-19,France,Mexico,3.0,2.0,FIFA World Cup,Geneva,Switzerland,True,1954-06-19|France|Mexico|FIFA World Cup|3.0|2.0|Geneva
4219,1956-02-26,Mexico,Costa Rica,1.0,1.0,Pan American Championship,Mexico City,Mexico,False,1956-02-26|Mexico|Costa Rica|Pan American Championship|1.0|1.0|Mexico City
4223,1956-03-04,Mexico,Peru,0.0,2.0,Pan American Championship,Mexico City,Mexico,False,1956-03-04|Mexico|Peru|Pan American Championship|0.0|2.0|Mexico City
4228,1956-03-08,Mexico,Brazil,1.0,2.0,Pan American Championship,Mexico City,Mexico,False,1956-03-08|Mexico|Brazil|Pan American Championship|1.0|2.0|Mexico City
4235,1956-03-13,Mexico,Argentina,0.0,0.0,Pan American Championship,Mexico City,Mexico,False,1956-03-13|Mexico|Argentina|Pan American Championship|0.0|0.0|Mexico City
4439,1957-04-07,Mexico,United States,6.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1957-04-07|Mexico|United States|FIFA World Cup qualification|6.0|0.0|Mexico City
4449,1957-04-28,United States,Mexico,2.0,7.0,FIFA World Cup qualification,Long Beach,United States,False,1957-04-28|United States|Mexico|FIFA World Cup qualification|2.0|7.0|Long Beach
4503,1957-06-30,Mexico,Canada,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1957-06-30|Mexico|Canada|FIFA World Cup qualification|3.0|0.0|Mexico City
4505,1957-07-03,Mexico,Canada,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1957-07-03|Mexico|Canada|FIFA World Cup qualification|2.0|0.0|Mexico City
4585,1957-10-20,Mexico,Costa Rica,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1957-10-20|Mexico|Costa Rica|FIFA World Cup qualification|2.0|0.0|Mexico City
4590,1957-10-27,Costa Rica,Mexico,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1957-10-27|Costa Rica|Mexico|FIFA World Cup qualification|1.0|1.0|San José
4704,1958-06-08,Sweden,Mexico,3.0,0.0,FIFA World Cup,Solna,Sweden,False,1958-06-08|Sweden|Mexico|FIFA World Cup|3.0|0.0|Solna
4710,1958-06-11,Mexico,Wales,1.0,1.0,FIFA World Cup,Solna,Sweden,True,1958-06-11|Mexico|Wales|FIFA World Cup|1.0|1.0|Solna
4718,1958-06-15,Hungary,Mexico,4.0,0.0,FIFA World Cup,Sandviken,Sweden,True,1958-06-15|Hungary|Mexico|FIFA World Cup|4.0|0.0|Sandviken
4810,1959-03-01,Mexico,Costa Rica,3.0,1.0,Friendly,Mexico City,Mexico,False,1959-03-01|Mexico|Costa Rica|Friendly|3.0|1.0|Mexico City
4816,1959-03-08,Costa Rica,Mexico,1.0,2.0,Friendly,San José,Costa Rica,False,1959-03-08|Costa Rica|Mexico|Friendly|1.0|2.0|San José
4871,1959-05-24,Mexico,England,2.0,1.0,Friendly,Mexico City,Mexico,False,1959-05-24|Mexico|England|Friendly|2.0|1.0|Mexico City
5004,1960-03-06,Brazil,Mexico,2.0,2.0,Pan American Championship,San José,Costa Rica,True,1960-03-06|Brazil|Mexico|Pan American Championship|2.0|2.0|San José
5006,1960-03-10,Argentina,Mexico,3.0,2.0,Pan American Championship,San José,Costa Rica,True,1960-03-10|Argentina|Mexico|Pan American Championship|3.0|2.0|San José
5010,1960-03-15,Brazil,Mexico,2.0,1.0,Pan American Championship,San José,Costa Rica,True,1960-03-15|Brazil|Mexico|Pan American Championship|2.0|1.0|San José
5013,1960-03-17,Argentina,Mexico,2.0,0.0,Pan American Championship,San José,Costa Rica,True,1960-03-17|Argentina|Mexico|Pan American Championship|2.0|0.0|San José
5077,1960-06-26,Mexico,Netherlands,3.0,1.0,Friendly,Mexico City,Mexico,False,1960-06-26|Mexico|Netherlands|Friendly|3.0|1.0|Mexico City
5182,1960-11-03,United States,Mexico,3.0,3.0,FIFA World Cup qualification,Los Angeles,United States,False,1960-11-03|United States|Mexico|FIFA World Cup qualification|3.0|3.0|Los Angeles
5185,1960-11-06,Mexico,United States,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1960-11-06|Mexico|United States|FIFA World Cup qualification|3.0|0.0|Mexico City
5236,1961-03-22,Costa Rica,Mexico,1.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1961-03-22|Costa Rica|Mexico|FIFA World Cup qualification|1.0|0.0|San José
5245,1961-04-05,Mexico,Curaçao,7.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1961-04-05|Mexico|Curaçao|FIFA World Cup qualification|7.0|0.0|Mexico City
5248,1961-04-12,Mexico,Costa Rica,4.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1961-04-12|Mexico|Costa Rica|FIFA World Cup qualification|4.0|1.0|Mexico City
5253,1961-04-19,Netherlands,Mexico,1.0,2.0,Friendly,Amsterdam,Netherlands,False,1961-04-19|Netherlands|Mexico|Friendly|1.0|2.0|Amsterdam
5258,1961-04-29,Czechoslovakia,Mexico,2.0,1.0,Friendly,Ostrava,Czechoslovakia,False,1961-04-29|Czechoslovakia|Mexico|Friendly|2.0|1.0|Ostrava
5271,1961-05-10,England,Mexico,8.0,0.0,Friendly,London,England,False,1961-05-10|England|Mexico|Friendly|8.0|0.0|London
5277,1961-05-16,Norway,Mexico,1.0,1.0,Friendly,Bergen,Norway,False,1961-05-16|Norway|Mexico|Friendly|1.0|1.0|Bergen
5281,1961-05-21,Curaçao,Mexico,0.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,1961-05-21|Curaçao|Mexico|FIFA World Cup qualification|0.0|0.0|Willemstad
5375,1961-10-29,Mexico,Paraguay,1.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1961-10-29|Mexico|Paraguay|FIFA World Cup qualification|1.0|0.0|Mexico City
5381,1961-11-05,Paraguay,Mexico,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,1961-11-05|Paraguay|Mexico|FIFA World Cup qualification|0.0|0.0|Asunción
5455,1962-03-28,Argentina,Mexico,1.0,0.0,Friendly,Buenos Aires,Argentina,False,1962-03-28|Argentina|Mexico|Friendly|1.0|0.0|Buenos Aires
5458,1962-04-01,Colombia,Mexico,0.0,1.0,Friendly,Bogotá,Colombia,False,1962-04-01|Colombia|Mexico|Friendly|0.0|1.0|Bogotá
5459,1962-04-04,Colombia,Mexico,2.0,2.0,Friendly,Cali,Colombia,False,1962-04-04|Colombia|Mexico|Friendly|2.0|2.0|Cali
5475,1962-04-25,Mexico,Colombia,1.0,0.0,Friendly,Mexico City,Mexico,False,1962-04-25|Mexico|Colombia|Friendly|1.0|0.0|Mexico City
5498,1962-05-22,Mexico,Wales,2.0,1.0,Friendly,Mexico City,Mexico,False,1962-05-22|Mexico|Wales|Friendly|2.0|1.0|Mexico City
5503,1962-05-30,Brazil,Mexico,2.0,0.0,FIFA World Cup,Viña del Mar,Chile,True,1962-05-30|Brazil|Mexico|FIFA World Cup|2.0|0.0|Viña del Mar
5518,1962-06-03,Mexico,Spain,0.0,1.0,FIFA World Cup,Viña del Mar,Chile,True,1962-06-03|Mexico|Spain|FIFA World Cup|0.0|1.0|Viña del Mar
5527,1962-06-07,Czechoslovakia,Mexico,1.0,3.0,FIFA World Cup,Viña del Mar,Chile,True,1962-06-07|Czechoslovakia|Mexico|FIFA World Cup|1.0|3.0|Viña del Mar
5740,1963-03-24,Mexico,Curaçao,1.0,2.0,CONCACAF Championship,Santa Ana,El Salvador,True,1963-03-24|Mexico|Curaçao|CONCACAF Championship|1.0|2.0|Santa Ana
5751,1963-03-28,Jamaica,Mexico,0.0,8.0,CONCACAF Championship,Santa Ana,El Salvador,True,1963-03-28|Jamaica|Mexico|CONCACAF Championship|0.0|8.0|Santa Ana
5754,1963-03-30,Costa Rica,Mexico,0.0,0.0,CONCACAF Championship,Santa Ana,El Salvador,True,1963-03-30|Costa Rica|Mexico|CONCACAF Championship|0.0|0.0|Santa Ana
6209,1965-02-28,Honduras,Mexico,0.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1965-02-28|Honduras|Mexico|FIFA World Cup qualification|0.0|1.0|San Pedro Sula
6212,1965-03-04,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1965-03-04|Mexico|Honduras|FIFA World Cup qualification|3.0|0.0|Mexico City
6215,1965-03-07,United States,Mexico,2.0,2.0,FIFA World Cup qualification,Los Angeles,United States,False,1965-03-07|United States|Mexico|FIFA World Cup qualification|2.0|2.0|Los Angeles
6221,1965-03-12,Mexico,United States,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1965-03-12|Mexico|United States|FIFA World Cup qualification|2.0|0.0|Mexico City
6244,1965-03-28,El Salvador,Mexico,0.0,2.0,CONCACAF Championship,Guatemala City,Guatemala,True,1965-03-28|El Salvador|Mexico|CONCACAF Championship|0.0|2.0|Guatemala City
6250,1965-04-01,Mexico,Curaçao,5.0,0.0,CONCACAF Championship,Guatemala City,Guatemala,True,1965-04-01|Mexico|Curaçao|CONCACAF Championship|5.0|0.0|Guatemala City
6254,1965-04-04,Haiti,Mexico,0.0,3.0,CONCACAF Championship,Guatemala City,Guatemala,True,1965-04-04|Haiti|Mexico|CONCACAF Championship|0.0|3.0|Guatemala City
6255,1965-04-06,Costa Rica,Mexico,1.0,1.0,CONCACAF Championship,Guatemala City,Guatemala,True,1965-04-06|Costa Rica|Mexico|CONCACAF Championship|1.0|1.0|Guatemala City
6264,1965-04-11,Guatemala,Mexico,1.0,2.0,CONCACAF Championship,Guatemala City,Guatemala,False,1965-04-11|Guatemala|Mexico|CONCACAF Championship|1.0|2.0|Guatemala City
6276,1965-04-25,Costa Rica,Mexico,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1965-04-25|Costa Rica|Mexico|FIFA World Cup qualification|0.0|0.0|San José
6287,1965-05-03,Jamaica,Mexico,2.0,3.0,FIFA World Cup qualification,Kingston,Jamaica,False,1965-05-03|Jamaica|Mexico|FIFA World Cup qualification|2.0|3.0|Kingston
6294,1965-05-07,Mexico,Jamaica,8.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1965-05-07|Mexico|Jamaica|FIFA World Cup qualification|8.0|0.0|Mexico City
6303,1965-05-16,Mexico,Costa Rica,1.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1965-05-16|Mexico|Costa Rica|FIFA World Cup qualification|1.0|0.0|Mexico City
6607,1966-04-24,Mexico,Paraguay,7.0,0.0,Friendly,Mexico City,Mexico,False,1966-04-24|Mexico|Paraguay|Friendly|7.0|0.0|Mexico City
6618,1966-05-11,Mexico,Chile,1.0,0.0,Friendly,Mexico City,Mexico,False,1966-05-11|Mexico|Chile|Friendly|1.0|0.0|Mexico City
6634,1966-05-29,Chile,Mexico,0.0,1.0,Friendly,Santiago,Chile,False,1966-05-29|Chile|Mexico|Friendly|0.0|1.0|Santiago
6666,1966-06-19,Switzerland,Mexico,1.0,1.0,Friendly,Lausanne,Switzerland,False,1966-06-19|Switzerland|Mexico|Friendly|1.0|1.0|Lausanne
6672,1966-06-22,Northern Ireland,Mexico,4.0,1.0,Friendly,Belfast,Northern Ireland,False,1966-06-22|Northern Ireland|Mexico|Friendly|4.0|1.0|Belfast
6681,1966-06-29,Italy,Mexico,5.0,0.0,Friendly,Florence,Italy,False,1966-06-29|Italy|Mexico|Friendly|5.0|0.0|Florence
6703,1966-07-13,France,Mexico,1.0,1.0,FIFA World Cup,London,England,True,1966-07-13|France|Mexico|FIFA World Cup|1.0|1.0|London
6711,1966-07-16,England,Mexico,2.0,0.0,FIFA World Cup,London,England,False,1966-07-16|England|Mexico|FIFA World Cup|2.0|0.0|London
6717,1966-07-19,Mexico,Uruguay,0.0,0.0,FIFA World Cup,London,England,True,1966-07-19|Mexico|Uruguay|FIFA World Cup|0.0|0.0|London
6905,1967-01-05,Mexico,Switzerland,3.0,0.0,Friendly,Mexico City,Mexico,False,1967-01-05|Mexico|Switzerland|Friendly|3.0|0.0|Mexico City
6906,1967-01-08,Mexico,Switzerland,0.0,2.0,Friendly,Guadalajara,Mexico,False,1967-01-08|Mexico|Switzerland|Friendly|0.0|2.0|Guadalajara
6977,1967-03-06,Mexico,Nicaragua,4.0,0.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1967-03-06|Mexico|Nicaragua|CONCACAF Championship|4.0|0.0|Tegucigalpa
6982,1967-03-10,Guatemala,Mexico,1.0,0.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1967-03-10|Guatemala|Mexico|CONCACAF Championship|1.0|0.0|Tegucigalpa
6988,1967-03-12,Mexico,Trinidad and Tobago,4.0,0.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1967-03-12|Mexico|Trinidad and Tobago|CONCACAF Championship|4.0|0.0|Tegucigalpa
6991,1967-03-14,Haiti,Mexico,0.0,1.0,CONCACAF Championship,Tegucigalpa,Honduras,True,1967-03-14|Haiti|Mexico|CONCACAF Championship|0.0|1.0|Tegucigalpa
6997,1967-03-19,Honduras,Mexico,0.0,1.0,CONCACAF Championship,Tegucigalpa,Honduras,False,1967-03-19|Honduras|Mexico|CONCACAF Championship|0.0|1.0|Tegucigalpa
7050,1967-05-28,Russia,Mexico,2.0,0.0,Friendly,Leningrad,Soviet Union,False,1967-05-28|Russia|Mexico|Friendly|2.0|0.0|Leningrad
7055,1967-06-04,Belarus,Mexico,2.0,1.0,Friendly,Minsk,Soviet Union,False,1967-06-04|Belarus|Mexico|Friendly|2.0|1.0|Minsk
7126,1967-08-22,Mexico,Argentina,2.0,1.0,Friendly,Mexico City,Mexico,False,1967-08-22|Mexico|Argentina|Friendly|2.0|1.0|Mexico City
7252,1967-12-06,Mexico,Hungary,2.0,1.0,Friendly,Mexico City,Mexico,False,1967-12-06|Mexico|Hungary|Friendly|2.0|1.0|Mexico City
7253,1967-12-08,Mexico,Hungary,0.0,2.0,Friendly,Mexico City,Mexico,False,1967-12-08|Mexico|Hungary|Friendly|0.0|2.0|Mexico City
7298,1968-03-03,Mexico,Russia,0.0,0.0,Friendly,Mexico City,Mexico,False,1968-03-03|Mexico|Russia|Friendly|0.0|0.0|Mexico City
7301,1968-03-07,Mexico,Russia,1.0,1.0,Friendly,León,Mexico,False,1968-03-07|Mexico|Russia|Friendly|1.0|1.0|León
7302,1968-03-10,Mexico,Russia,0.0,0.0,Friendly,Mexico City,Mexico,False,1968-03-10|Mexico|Russia|Friendly|0.0|0.0|Mexico City
7305,1968-03-26,Mexico,Japan,4.0,0.0,Friendly,Mexico City,Mexico,False,1968-03-26|Mexico|Japan|Friendly|4.0|0.0|Mexico City
7353,1968-05-21,Mexico,Uruguay,3.0,3.0,Friendly,Mexico City,Mexico,False,1968-05-21|Mexico|Uruguay|Friendly|3.0|3.0|Mexico City
7355,1968-05-28,Mexico,Uruguay,2.0,2.0,Friendly,Mexico City,Mexico,False,1968-05-28|Mexico|Uruguay|Friendly|2.0|2.0|Mexico City
7385,1968-07-07,Mexico,Brazil,0.0,2.0,Friendly,Mexico City,Mexico,False,1968-07-07|Mexico|Brazil|Friendly|0.0|2.0|Mexico City
7386,1968-07-10,Mexico,Brazil,2.0,1.0,Friendly,Mexico City,Mexico,False,1968-07-10|Mexico|Brazil|Friendly|2.0|1.0|Mexico City
7458,1968-09-29,Mexico,Ethiopia,3.0,0.0,Friendly,León,Mexico,False,1968-09-29|Mexico|Ethiopia|Friendly|3.0|0.0|León
7479,1968-10-16,Colombia,Mexico,0.0,1.0,Friendly,Bogotá,Colombia,False,1968-10-16|Colombia|Mexico|Friendly|0.0|1.0|Bogotá
7485,1968-10-20,Peru,Mexico,3.0,3.0,Friendly,Lima,Peru,False,1968-10-20|Peru|Mexico|Friendly|3.0|3.0|Lima
7489,1968-10-23,Chile,Mexico,3.0,1.0,Friendly,Santiago,Chile,False,1968-10-23|Chile|Mexico|Friendly|3.0|1.0|Santiago
7494,1968-10-26,Uruguay,Mexico,0.0,2.0,Friendly,Montevideo,Uruguay,False,1968-10-26|Uruguay|Mexico|Friendly|0.0|2.0|Montevideo
7502,1968-10-31,Brazil,Mexico,1.0,2.0,Friendly,Rio de Janeiro,Brazil,False,1968-10-31|Brazil|Mexico|Friendly|1.0|2.0|Rio de Janeiro
7504,1968-11-03,Brazil,Mexico,2.0,1.0,Friendly,Belo Horizonte,Brazil,False,1968-11-03|Brazil|Mexico|Friendly|2.0|1.0|Belo Horizonte
7577,1968-12-22,Mexico,Germany,0.0,0.0,Friendly,Mexico City,Mexico,False,1968-12-22|Mexico|Germany|Friendly|0.0|0.0|Mexico City
7581,1969-01-01,Mexico,Italy,2.0,3.0,Friendly,Mexico City,Mexico,False,1969-01-01|Mexico|Italy|Friendly|2.0|3.0|Mexico City
7583,1969-01-05,Mexico,Italy,1.0,1.0,Friendly,Mexico City,Mexico,False,1969-01-05|Mexico|Italy|Friendly|1.0|1.0|Mexico City
7597,1969-01-22,Mexico,Denmark,3.0,0.0,Friendly,Mexico City,Mexico,False,1969-01-22|Mexico|Denmark|Friendly|3.0|0.0|Mexico City
7606,1969-02-04,Mexico,Colombia,1.0,0.0,Friendly,León,Mexico,False,1969-02-04|Mexico|Colombia|Friendly|1.0|0.0|León
7635,1969-04-06,Portugal,Mexico,0.0,0.0,Friendly,Oeiras,Portugal,False,1969-04-06|Portugal|Mexico|Friendly|0.0|0.0|Oeiras
7639,1969-04-10,Luxembourg,Mexico,2.0,1.0,Friendly,Luxembourg,Luxembourg,False,1969-04-10|Luxembourg|Mexico|Friendly|2.0|1.0|Luxembourg
7640,1969-04-16,Belgium,Mexico,2.0,0.0,Friendly,Brussels,Belgium,False,1969-04-16|Belgium|Mexico|Friendly|2.0|0.0|Brussels
7651,1969-04-23,Spain,Mexico,0.0,0.0,Friendly,Seville,Spain,False,1969-04-23|Spain|Mexico|Friendly|0.0|0.0|Seville
7658,1969-05-01,Sweden,Mexico,1.0,0.0,Friendly,Malmö,Sweden,False,1969-05-01|Sweden|Mexico|Friendly|1.0|0.0|Malmö
7664,1969-05-06,Denmark,Mexico,3.0,1.0,Friendly,Copenhagen,Denmark,False,1969-05-06|Denmark|Mexico|Friendly|3.0|1.0|Copenhagen
